,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
1191,90,RL,68.62270742358079,8145,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Norm,Duplex,2.5Unf,7,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,BrkTil,3,3.0,1,2,246,1,0,674,920,GasA,4,Y,SBrkr,1240,1240,0,2480,0.0,0.0,2,1,5,2,1,13,Typ,2,4.0,Detchd,1940.0,1,2.0,400.0,3.0,3.0,Y,0,0,57,0,0,0,0,0,NA,0,7,2009,WD ,Normal,205000
1192,50,RL,60.0,10818,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,2,BrkTil,2,3.0,1,1,0,1,0,1077,1077,GasA,2,Y,FuseA,981,779,0,1760,0.0,0.0,1,1,4,1,1,7,Typ,1,3.0,Detchd,1935.0,1,2.0,648.0,2.0,3.0,Y,120,0,96,0,0,0,0,0,NA,0,2,2006,COD,Abnorml,80000
1193,20,RL,80.0,9250,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,CBlock,3,3.0,1,4,480,2,468,108,1056,GasA,2,Y,SBrkr,1056,0,0,1056,0.0,1.0,1,0,3,1,1,6,Typ,0,0.0,Attchd,1954.0,1,1.0,260.0,3.0,3.0,Y,390,0,0,0,0,0,0,0,NA,0,7,2007,WD ,Normal,139400
1194,120,FV,47.0,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,5,4.0,1,1,0,1,0,1352,1352,GasA,4,Y,SBrkr,1352,0,0,1352,0.0,0.0,2,0,2,1,2,5,Typ,1,4.0,Attchd,2006.0,2,2.0,466.0,3.0,3.0,Y,0,241,0,0,0,0,0,0,NA,0,4,2007,New,Partial,208900
1195,20,RL,60.0,7350,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,2,CBlock,3,3.0,2,5,852,1,0,100,952,GasA,2,Y,SBrkr,952,0,0,952,1.0,0.0,1,0,2,1,1,4,Typ,0,0.0,Detchd,1988.0,1,2.0,840.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,6,2008,COD,Abnorml,139000
1196,60,RL,66.0,8738,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,302.0,2,2,PConc,4,3.0,1,1,0,1,0,975,975,GasA,4,Y,SBrkr,1005,1286,0,2291,0.0,0.0,2,1,4,1,2,8,Typ,1,3.0,BuiltIn,1999.0,3,2.0,429.0,3.0,3.0,Y,192,0,0,0,0,0,0,0,NA,0,2,2006,WD ,Normal,230000
1197,60,RL,62.0,7984,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,2,2,PConc,4,3.0,1,1,0,1,0,868,868,GasA,4,Y,SBrkr,868,762,0,1630,0.0,0.0,2,1,3,1,2,7,Typ,1,4.0,BuiltIn,2004.0,3,2.0,436.0,3.0,3.0,Y,120,48,0,0,0,0,0,0,NA,0,9,2009,WD ,Normal,189500
1198,60,RL,68.62270742358079,10364,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,2,PConc,4,3.0,1,1,0,1,0,806,806,GasA,3,Y,SBrkr,806,766,0,1572,0.0,0.0,2,1,3,1,1,7,Typ,1,3.0,BuiltIn,1995.0,3,2.0,373.0,3.0,3.0,Y,0,40,0,0,0,0,0,0,NA,0,5,2007,WD ,Normal,168000
1199,20,RL,75.0,9532,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1953,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,2,CBlock,3,3.0,1,4,595,3,354,156,1105,GasA,3,Y,SBrkr,1647,0,0,1647,1.0,0.0,1,0,3,1,1,6,Min1,1,2.0,Attchd,1953.0,3,1.0,280.0,3.0,3.0,Y,225,0,0,0,0,368,1,4,NA,0,2,2007,WD ,Normal,153000
1200,120,RM,68.62270742358079,8239,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1986,1986,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,2,2,CBlock,0,0.0,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,1295,0,0,1295,0.0,0.0,2,0,2,1,2,5,Typ,0,0.0,Attchd,1986.0,2,1.0,312.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,11,2006,WD ,Normal,230000
1201,90,RM,60.0,7596,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,360.0,1,2,CBlock,3,3.0,1,1,0,1,0,960,960,GasA,3,Y,SBrkr,960,1000,0,1960,0.0,0.0,2,0,4,2,1,10,Typ,0,0.0,Detchd,1952.0,1,2.0,400.0,3.0,3.0,N,0,0,0,0,0,0,0,0,NA,0,7,2009,COD,Normal,124500
1202,60,RL,70.0,9605,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3.0,1,1,0,1,0,982,982,GasA,4,Y,SBrkr,982,995,0,1977,0.0,0.0,2,1,3,1,2,7,Typ,0,0.0,Attchd,2006.0,2,3.0,574.0,3.0,3.0,Y,240,53,0,0,0,0,0,0,NA,0,7,2007,WD ,Family,250000
1203,80,RL,65.0,14149,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1964,2001,Hip,CompShg,HdBoard,HdBoard,BrkFace,50.0,2,3,CBlock,3,3.0,4,2,68,4,722,190,980,GasA,2,Y,SBrkr,1020,0,0,1020,0.0,1.0,2,0,3,1,1,5,Typ,1,,Detchd,1970.0,1,2.0,528.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,5,2007,WD ,Normal,165000
1204,50,RL,68.0,10544,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,2,CBlock,3,3.0,3,4,476,1,0,388,864,GasA,2,Y,SBrkr,864,615,0,1479,0.0,0.0,2,0,5,1,1,8,Typ,0,0.0,Attchd,1969.0,3,1.0,275.0,3.0,3.0,Y,287,0,280,0,0,0,0,0,NA,0,4,2010,WD ,Normal,161000
1205,60,RL,80.0,14000,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,PConc,5,3.0,4,6,1201,1,0,105,1306,GasA,4,Y,SBrkr,1306,954,0,2260,1.0,0.0,2,1,3,1,2,7,Typ,0,0.0,Attchd,1996.0,2,2.0,533.0,3.0,3.0,Y,296,44,0,0,0,0,0,0,NA,0,4,2010,WD ,Normal,328000
1206,70,C (all),68.62270742358079,6449,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,4,1,1907,1950,Gambrel,CompShg,Wd Sdng,Stucco,None,0.0,1,2,CBlock,3,3.0,1,3,73,1,0,634,707,GasW,2,N,SBrkr,942,942,0,1884,0.0,0.0,1,1,4,1,1,7,Typ,0,0.0,NA,1978.3773873185637,0,0.0,0.0,0.0,0.0,N,0,0,239,0,0,0,0,0,NA,0,3,2010,WD ,Abnorml,93369
1207,60,FV,65.0,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3.0,1,1,0,1,0,858,858,GasA,4,Y,SBrkr,858,858,0,1716,0.0,0.0,2,1,3,1,2,7,Typ,0,0.0,Attchd,2005.0,2,2.0,615.0,3.0,3.0,Y,0,53,0,0,0,0,0,0,NA,0,2,2006,WD ,Normal,200825
1208,20,RL,60.0,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,1,2,CBlock,0,0.0,0,0,0,0,0,0,0,GasA,3,Y,SBrkr,1048,0,0,1048,0.0,0.0,1,0,3,1,1,7,Min1,0,0.0,Detchd,1950.0,1,2.0,420.0,3.0,3.0,Y,0,27,0,0,0,0,0,0,NA,0,7,2008,WD ,Normal,98300
1209,60,RL,68.62270742358079,9572,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,2,2,PConc,5,3.0,1,6,482,1,0,971,1453,GasA,4,Y,SBrkr,1453,1357,0,2810,0.0,0.0,2,1,4,1,2,9,Typ,1,5.0,Attchd,1990.0,2,2.0,750.0,4.0,4.0,Y,500,0,0,0,0,0,0,0,NA,0,6,2007,WD ,Normal,302000
1210,20,RL,68.62270742358079,10750,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,634.0,2,2,PConc,4,3.0,3,4,236,6,1526,262,2024,GasA,4,Y,SBrkr,2063,0,0,2063,1.0,0.0,2,0,3,1,2,7,Typ,2,4.0,Attchd,1994.0,3,3.0,815.0,3.0,3.0,Y,182,56,0,0,0,0,0,0,NA,0,6,2009,WD ,Normal,315000
1211,70,RM,60.0,6000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1905,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,2,3.0,1,1,0,1,0,572,572,GasA,4,Y,SBrkr,884,656,0,1540,0.0,0.0,1,1,3,1,2,7,Typ,0,0.0,NA,1978.3773873185637,0,0.0,0.0,0.0,0.0,N,240,77,0,0,0,0,0,0,NA,0,2,2008,WD ,Normal,129400
1212,90,RL,92.0,12108,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,1,2,CBlock,3,3.0,1,5,133,1,0,1307,1440,GasA,2,N,FuseF,1440,0,0,1440,0.0,0.0,2,0,4,2,0,8,Typ,0,0.0,NA,1978.3773873185637,0,0.0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,NA,0,9,2008,WD ,Normal,118000
1213,20,RL,68.62270742358079,14781,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,2,2,PConc,4,3.0,4,1,0,1,0,1753,1753,GasA,4,Y,SBrkr,1787,0,0,1787,0.0,0.0,2,0,3,1,2,7,Typ,1,3.0,Attchd,2001.0,2,3.0,748.0,3.0,3.0,Y,198,150,0,0,0,0,0,0,NA,0,8,2006,WD ,Normal,275000
1214,20,RL,68.62270742358079,15498,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0.0,2,2,CBlock,4,3.0,3,5,1165,2,400,0,1565,GasA,2,Y,SBrkr,2898,0,0,2898,1.0,0.0,2,0,2,1,2,10,Typ,1,4.0,Attchd,1976.0,3,2.0,665.0,3.0,3.0,Y,0,72,174,0,0,0,0,0,NA,0,5,2008,COD,Abnorml,287000
1215,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,BrkTil,3,4.0,1,2,16,1,0,712,728,GasA,4,Y,SBrkr,832,809,0,1641,0.0,1.0,1,1,3,1,3,6,Typ,1,4.0,Detchd,1925.0,1,2.0,546.0,2.0,3.0,Y,0,0,234,0,0,0,0,0,NA,0,8,2006,WD ,Normal,178000
1216,20,RL,60.0,7200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,CBlock,3,3.0,2,4,234,3,486,180,900,GasA,2,Y,SBrkr,900,0,0,900,0.0,1.0,1,0,3,1,2,5,Typ,0,0.0,Detchd,2005.0,1,2.0,576.0,3.0,3.0,Y,222,32,0,0,0,0,0,0,NA,0,5,2010,WD ,Normal,134800
1217,20,RL,68.0,9724,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1947,1950,Hip,CompShg,BrkFace,BrkFace,None,0.0,1,2,CBlock,3,3.0,1,1,0,1,0,938,938,GasA,4,Y,SBrkr,1043,0,0,1043,0.0,0.0,1,0,2,1,1,5,Typ,1,4.0,Detchd,1947.0,1,1.0,273.0,3.0,3.0,Y,125,48,0,0,0,0,0,2,NA,0,5,2006,WD ,Normal,137000
1218,60,RL,99.0,13069,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,502.0,2,2,PConc,4,3.0,3,1,0,1,0,1706,1706,GasA,4,Y,SBrkr,1718,1238,0,2956,0.0,0.0,2,1,5,1,3,11,Typ,1,5.0,BuiltIn,2004.0,2,3.0,916.0,3.0,3.0,Y,194,50,0,0,0,0,0,0,NA,0,8,2007,WD ,Normal,342000
1219,120,RL,24.0,2280,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,1,2,CBlock,4,3.0,1,1,0,1,0,836,836,GasA,4,Y,SBrkr,836,0,0,836,0.0,0.0,1,0,2,1,1,4,Typ,0,0.0,Attchd,1975.0,1,1.0,308.0,3.0,3.0,Y,0,30,0,0,0,0,0,0,NA,0,6,2010,WD ,Normal,120000
1220,60,FV,66.0,7399,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,1600.0,2,2,PConc,4,3.0,1,4,649,1,0,326,975,GasA,4,Y,SBrkr,975,975,0,1950,0.0,0.0,2,1,3,1,2,7,Typ,1,3.0,Detchd,1997.0,2,2.0,576.0,3.0,3.0,Y,0,10,0,0,198,0,0,0,NA,0,6,2007,WD ,Normal,239000
1221,60,RL,85.0,10625,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,2,2,PConc,4,3.0,1,6,866,1,0,132,998,GasA,4,Y,SBrkr,1006,1040,0,2046,1.0,0.0,2,1,3,1,2,8,Typ,1,4.0,BuiltIn,2003.0,2,3.0,871.0,3.0,3.0,Y,320,62,0,0,0,0,0,0,NA,0,8,2008,WD ,Normal,284000
1222,20,RL,90.0,14115,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1956,2004,Gable,CompShg,Stone,Stone,None,0.0,1,2,PConc,3,3.0,1,5,296,6,547,230,1073,GasA,4,Y,SBrkr,1811,0,0,1811,0.0,0.0,1,0,2,1,3,6,Typ,1,4.0,Attchd,1956.0,3,2.0,470.0,3.0,3.0,Y,0,0,280,0,0,0,0,0,NA,0,7,2006,WD ,Abnorml,230000
1223,20,RL,80.0,10000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,2,CBlock,4,3.0,1,4,1084,1,0,92,1176,GasA,3,Y,SBrkr,1178,0,0,1178,0.0,1.0,1,1,3,1,2,5,Typ,1,2.0,Attchd,1973.0,1,2.0,439.0,3.0,3.0,Y,224,0,0,0,0,0,0,3,NA,0,11,2008,WD ,Normal,157000
1224,50,RL,70.0,10512,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,CBlock,3,3.0,1,4,491,1,0,497,988,GasA,4,Y,SBrkr,988,638,0,1626,0.0,0.0,1,1,3,1,2,6,Typ,0,0.0,Attchd,1954.0,1,1.0,332.0,3.0,3.0,Y,366,0,0,0,0,0,0,0,NA,0,5,2007,WD ,Normal,154000
1225,60,RL,100.0,10839,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,2,PConc,4,3.0,1,1,0,1,0,926,926,GasA,4,Y,SBrkr,926,678,0,1604,0.0,0.0,2,1,3,1,1,7,Typ,1,3.0,Attchd,1997.0,3,2.0,470.0,3.0,3.0,Y,0,36,0,0,0,0,0,0,NA,0,7,2008,WD ,Normal,181000
1226,50,RM,60.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,4,1,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,0,1,CBlock,3,2.0,1,1,0,1,0,771,771,GasA,1,Y,SBrkr,866,504,114,1484,0.0,0.0,2,0,3,1,1,6,Sal,0,0.0,Detchd,1910.0,1,1.0,264.0,3.0,2.0,N,14,211,0,0,84,0,0,0,NA,0,9,2007,COD,Abnorml,50000
1227,50,RL,78.0,10452,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,6,1941,1985,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,371.0,2,3,BrkTil,4,3.0,1,5,426,4,252,850,1528,GasA,4,Y,SBrkr,1225,908,0,2133,1.0,0.0,1,1,4,1,1,8,Typ,2,3.0,Attchd,1941.0,1,1.0,312.0,3.0,3.0,Y,0,0,86,0,0,0,0,0,NA,0,7,2010,WD ,Normal,257500
1228,20,RL,70.0,13300,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,2001,Hip,CompShg,Wd Sdng,VinylSd,None,0.0,1,2,CBlock,3,3.0,1,3,494,1,0,521,1015,GasA,3,Y,SBrkr,1384,0,0,1384,1.0,0.0,1,0,2,1,1,6,Min1,0,0.0,Attchd,2001.0,1,2.0,896.0,3.0,3.0,Y,75,0,0,323,0,0,0,0,Shed,400,6,2006,WD ,Normal,159000
1229,160,RM,21.0,1533,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,2,CBlock,3,3.0,1,3,408,1,0,138,546,GasA,2,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,1,5,Typ,0,0.0,CarPort,1970.0,1,1.0,286.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,12,2006,WD ,Abnorml,87550
1230,30,RL,60.0,10200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,PConc,3,3.0,1,1,0,1,0,672,672,GasA,4,Y,SBrkr,672,0,0,672,0.0,0.0,1,0,2,1,1,4,Typ,0,0.0,Detchd,1940.0,1,1.0,240.0,3.0,3.0,N,168,0,0,0,0,0,0,4,NA,0,8,2008,WD ,Normal,108000
1231,20,RL,60.0,8190,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,CBlock,3,3.0,1,3,732,1,0,216,948,GasA,4,Y,SBrkr,948,0,0,948,1.0,0.0,1,0,3,1,1,5,Typ,1,3.0,Detchd,1956.0,1,1.0,280.0,3.0,3.0,Y,0,36,0,0,0,0,0,0,NA,0,10,2007,WD ,Normal,119000
1232,20,RL,68.62270742358079,14217,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,1,2,PConc,4,3.0,1,5,550,1,0,472,1022,GasA,3,Y,SBrkr,1022,0,0,1022,0.0,1.0,1,0,3,1,1,6,Typ,0,0.0,Detchd,1995.0,1,2.0,747.0,3.0,3.0,Y,0,0,0,0,0,0,0,0,NA,0,8,2007,WD ,Normal,139500
1233,50,RM,52.0,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,2,BrkTil,3,3.0,1,2,448,1,0,480,928,GasA,2,Y,FuseF,928,608,0,1536,0.0,0.0,2,0,4,1,1,7,Typ,1,4.0,Detchd,1930.0,1,2.0,480.0,3.0,3.0,Y,0,10,0,0,0,0,0,3,NA,0,3,2010,WD ,Normal,138400
1234,60,RL,68.0,9272,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3.0,1,6,500,1,0,342,842,GasA,4,Y,SBrkr,856,893,0,1749,0.0,0.0,2,1,3,1,2,7,Typ,0,0.0,Attchd,1999.0,2,2.0,515.0,3.0,3.0,Y,140,85,0,0,0,0,0,0,NA,0,6,2006,WD ,Normal,196000
1235,50,RL,60.0,8172,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,2,PConc,3,3.0,1,1,0,1,0,941,941,GasA,4,Y,SBrkr,997,473,0,1470,0.0,0.0,2,0,4,1,1,7,Typ,0,0.0,Detchd,1958.0,1,1.0,548.0,3.0,3.0,Y,0,0,0,0,156,0,0,0,NA,0,5,2008,WD ,Normal,135000
1236,190,RL,68.62270742358079,10532,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,3,1960,1960,Flat,Tar&Grv,Plywood,Plywood,Stone,275.0,1,2,CBlock,3,3.0,2,3,988,1,0,0,988,GasA,3,Y,SBrkr,1721,0,0,1721,1.0,0.0,2,0,3,1,1,7,Mod,2,3.0,Basment,1960.0,1,2.0,626.0,3.0,3.0,Y,50,84,0,0,0,0,0,0,NA,0,12,2008,WD ,Abnorml,145000
1237,90,RM,57.0,10307,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,6,5,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,CBlock,3,3.0,2,2,633,1,0,339,972,GasA,3,N,FuseA,972,972,0,1944,1.0,0.0,2,0,4,2,1,12,Typ,0,0.0,Detchd,1920.0,1,2.0,324.0,2.0,3.0,N,0,28,169,0,0,0,0,0,NA,0,6,2009,WD ,Normal,103500
1238,20,RL,53.0,3710,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,2,2,PConc,4,3.0,3,1,0,1,0,1266,1266,GasA,4,Y,SBrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,2,6,Typ,1,4.0,Attchd,2007.0,3,2.0,388.0,3.0,3.0,Y,100,16,0,0,0,0,0,0,NA,0,8,2007,New,Partial,185485
1239,30,C (all),60.0,6060,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,3.0,1,5,737,1,0,100,837,GasA,4,Y,SBrkr,1001,0,0,1001,0.0,0.0,1,0,2,1,2,5,Typ,0,0.0,Detchd,1930.0,1,1.0,216.0,3.0,,N,154,0,42,86,0,0,0,0,NA,0,11,2007,WD ,Normal,124900
1240,20,FV,72.0,8640,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3.0,1,6,24,1,0,1339,1363,GasA,4,Y,SBrkr,1372,0,0,1372,0.0,0.0,2,0,3,1,2,6,Typ,0,0.0,Attchd,2008.0,2,2.0,588.0,3.0,3.0,Y,192,113,0,0,0,0,0,0,NA,0,7,2008,New,Partial,212700
1241,90,RL,65.0,10926,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1959,1959,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,1,2,CBlock,3,3.0,1,1,0,1,0,1678,1678,GasA,2,Y,SBrkr,1678,0,0,1678,0.0,0.0,2,0,6,2,1,10,Typ,0,0.0,NA,1978.3773873185637,0,0.0,0.0,0.0,0.0,Y,0,0,0,0,0,0,0,0,NA,0,8,2009,WD ,Normal,119900
