Id,price,experiences_offered,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
1939,100,none,within an hour,1,f,1,t,51.5526135,-0.052059752,Apartment,Entire home/apt,4,2,2,2,Real Bed,0,20,1,0,5,1125,6,100,10,9,10,10,9,9,f,moderate,f,f,0.17
1940,250,none,within an hour,1,f,8,f,51.49159558,-0.185850126,Bed and breakfast,Private room,4,1,1,3,Real Bed,0,0,4,0,1,1125,1,100,10,10,10,10,10,10,t,moderate,f,f,0.12
1941,57,none,within a few hours,1,f,1,f,51.45221997,-0.145063925,Apartment,Entire home/apt,2,1,1,1,Real Bed,300,10,1,10,1,1125,4,100,10,10,10,10,10,10,f,flexible,f,f,0.22
1942,50,none,within a few hours,0.9,f,1,t,51.54640636,-0.036893444,House,Entire home/apt,2,1.5,1,1,Real Bed,,,1,10,2,1125,6,96,10,10,10,10,10,10,f,flexible,f,f,0.26
1943,160,none,within an hour,0.96,f,1277,f,51.50836531,-0.19431485,Apartment,Entire home/apt,2,1,1,1,Real Bed,495,75,2,0,3,1125,8,100,10,10,10,9,10,9,t,strict_14_with_grace_period,f,f,0.82
1944,90,none,within a day,1,t,1,t,51.52687067,-0.108976991,Apartment,Entire home/apt,2,1,1,0,Real Bed,,20,1,0,2,1125,49,92,9,9,9,9,10,9,f,flexible,f,f,0.87
1945,150,none,within an hour,1,t,1,f,51.52552153,-0.108737331,Apartment,Entire home/apt,4,1,1,1,Real Bed,0,65,1,0,2,1125,12,97,10,10,10,10,10,10,f,moderate,f,f,2.57
1946,63,none,within a day,0.5,f,1,t,51.47111292,-0.035938135,Apartment,Entire home/apt,4,1,1,2,Real Bed,100,,1,0,3,1125,8,89,9,9,10,10,9,9,f,moderate,f,f,0.34
1947,300,none,within a day,0.7,f,34,f,51.53136635,-0.186025341,Townhouse,Entire home/apt,8,3,3,3,Real Bed,350,100,6,10,5,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1948,100,none,N/A,N/A,f,1,f,51.4957849,0.014138212,Apartment,Private room,2,1,1,1,Real Bed,250,30,1,15,1,1125,9,100,10,10,10,10,10,10,f,moderate,f,f,0.57
1949,55,none,within an hour,1,t,1,f,51.50865972,-0.195571366,Apartment,Private room,1,1,1,0,Real Bed,100,13,1,15,1,30,23,99,10,10,10,10,10,10,t,moderate,f,f,1.54
1950,198,none,within a few hours,0.78,f,183,f,51.54536288,-0.163053873,Apartment,Entire home/apt,2,1,1,1,Real Bed,495,75,1,0,5,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1951,110,none,within a few hours,1,f,9,t,51.49290959,-0.197884267,Apartment,Entire home/apt,4,1,1,2,Real Bed,0,40,1,0,4,1125,1,100,10,8,10,10,10,10,f,moderate,f,f,0.41
1952,80,none,N/A,N/A,f,1,f,51.48596762,-0.110541727,Apartment,Entire home/apt,3,1,1,1,Real Bed,85,69,2,15,2,1125,4,100,10,9,10,10,9,9,f,strict_14_with_grace_period,f,f,0.4
1953,100,none,within a day,0.5,f,1,f,51.5225227,-0.225923637,Apartment,Entire home/apt,4,1,2,2,Real Bed,0,80,1,0,5,90,1,100,10,10,10,10,10,10,f,moderate,f,f,1
1954,59,none,within an hour,1,f,5,f,51.50048747,-0.256309886,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,0,30,1,0,1,1125,26,98,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,2.13
1955,150,none,within an hour,1,f,9,f,51.54486211,-0.201573329,Apartment,Entire home/apt,4,0,1,1,Real Bed,600,,2,12,1,1125,32,94,10,10,10,10,9,9,t,strict_14_with_grace_period,f,f,4.55
1956,30,none,N/A,N/A,f,1,f,51.5277608,-0.212442747,Apartment,Private room,2,1,1,1,Real Bed,200,20,2,5,1,7,6,90,9,8,9,10,10,9,f,flexible,f,f,1.18
1957,220,none,within a few hours,0.67,f,25,f,51.55873626,-0.074728329,Apartment,Entire home/apt,6,1,2,3,Real Bed,1000,100,1,0,14,1125,2,80,8,9,9,7,7,7,f,strict_14_with_grace_period,f,f,0.04
1958,295,none,within an hour,1,f,2,t,51.51307982,-0.135819717,Apartment,Entire home/apt,6,2,2,3,Real Bed,100,65,2,35,2,1125,7,100,10,10,10,10,10,10,t,strict_14_with_grace_period,f,f,4.38
1959,80,none,within an hour,1,f,213,t,51.56457096,-0.048366901,House,Entire home/apt,4,1,1,2,Real Bed,250,60,2,15,2,1125,2,80,10,8,10,9,10,8,f,strict_14_with_grace_period,f,f,0.71
1960,240,none,within an hour,1,f,3,f,51.52119277,-0.145951404,Townhouse,Entire home/apt,6,2.5,3,3,Real Bed,0,55,2,20,7,14,0,,,,,,,,t,flexible,f,f,
1961,85,none,within an hour,0.98,f,22,t,51.52369448,-0.067529473,Apartment,Entire home/apt,4,1,1,1,Real Bed,250,60,2,15,1,1125,182,90,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,3.16
1962,180,none,N/A,N/A,t,1,f,51.51168459,-0.100285187,Apartment,Entire home/apt,6,1,2,3,Real Bed,300,50,4,20,5,365,283,96,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,3.9
1963,56,none,within an hour,1,t,1,t,51.47493089,-0.068817862,Apartment,Entire home/apt,2,1,1,1,Real Bed,100,36,2,15,3,30,10,96,10,10,10,10,9,9,f,moderate,f,f,0.78
1964,49,none,N/A,N/A,t,1,t,51.50206105,-0.02323691,Apartment,Private room,2,1,1,1,Real Bed,80,9,1,0,1,1125,10,96,10,10,10,10,10,10,t,flexible,f,f,1.08
1965,30,none,N/A,N/A,f,1,t,51.5441905,-0.224371151,Apartment,Private room,2,1.5,1,1,Real Bed,,,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
1966,119,none,N/A,N/A,f,1,t,51.51534559,-0.181291939,Apartment,Entire home/apt,2,1,1,1,Real Bed,,,1,0,7,1125,0,,,,,,,,t,flexible,f,f,
1967,70,none,N/A,N/A,f,1,f,51.44302363,-0.200028395,House,Private room,2,1,1,1,Real Bed,,,1,0,1,14,8,95,10,10,10,10,10,9,t,flexible,f,f,0.39
1968,91,none,within an hour,1,f,23,f,51.51164532,-0.071802478,Apartment,Entire home/apt,2,1,0,0,Real Bed,150,19,1,15,1,1125,10,94,10,10,10,10,10,9,t,strict_14_with_grace_period,f,f,1.49
1969,157,none,within an hour,0.99,f,68,t,51.56191418,-0.120233497,Apartment,Entire home/apt,5,3,3,4,Real Bed,500,118,4,20,1,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
1970,51,social,N/A,N/A,f,1,t,51.48961597,-0.102138673,Apartment,Private room,2,1,1,1,Real Bed,,10,1,0,2,7,76,95,10,9,10,10,9,10,f,strict_14_with_grace_period,f,f,1.52
1971,160,none,within an hour,1,t,2,t,51.54408476,-0.133260726,Apartment,Entire home/apt,4,1,2,2,Real Bed,,,1,0,2,1125,2,90,10,9,10,10,9,9,f,strict_14_with_grace_period,f,f,0.88
1972,100,none,within a day,1,f,1,f,51.54320569,-0.044779385,Apartment,Private room,1,,1,,Real Bed,,,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
1973,40,none,N/A,N/A,f,2,f,51.53182916,-0.066612745,Apartment,Private room,2,1,1,1,Real Bed,,25,1,0,2,1125,4,100,10,9,10,10,9,10,t,moderate,f,f,0.3
1974,250,none,within an hour,1,f,123,f,51.49427463,-0.17008007,House,Entire home/apt,8,3.5,4,4,Real Bed,500,125,1,0,3,1001,1,80,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.48
1975,294,none,within an hour,1,f,1,t,51.47299064,-0.212569461,Townhouse,Entire home/apt,8,3,5,7,Real Bed,,,1,0,3,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
1976,65,none,within a few hours,1,t,1,f,51.47467016,-0.151979688,Townhouse,Private room,2,1,1,1,Real Bed,0,15,1,0,2,1125,22,100,10,10,10,10,10,10,f,flexible,f,f,1.33
1977,87,none,within an hour,1,f,2,t,51.48753498,-0.073060374,Apartment,Entire home/apt,4,1,1,1,Real Bed,250,15,2,5,2,90,63,96,10,9,10,10,9,9,t,strict_14_with_grace_period,f,f,1.76
1978,120,none,within an hour,0.96,f,8,f,51.49984157,-0.05960188,Apartment,Entire home/apt,6,2,3,3,Real Bed,,89,2,0,2,1125,38,89,9,9,10,10,10,9,t,strict_14_with_grace_period,f,f,1.67
1979,53,none,within a few hours,1,f,1,t,51.51827945,-0.044707687,Apartment,Private room,2,1,1,1,Real Bed,100,30,1,0,1,21,31,95,10,9,10,10,9,9,t,strict_14_with_grace_period,f,f,0.66
1980,50,none,N/A,N/A,f,1,f,51.48305589,-0.219577428,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,1,1125,18,93,10,10,10,10,10,9,f,flexible,f,f,0.62
1981,170,none,within an hour,1,f,35,f,51.56279582,-0.099319428,Apartment,Entire home/apt,5,1.5,3,3,Real Bed,0,110,1,0,2,1125,5,90,10,9,8,10,10,10,f,moderate,f,f,0.99
1982,70,none,within a day,1,f,1,t,51.48594869,-0.19154962,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,50,1,0,2,7,2,100,9,9,10,10,9,10,t,strict_14_with_grace_period,f,f,0.35
1983,135,none,within an hour,0.86,f,1,f,51.52229049,-0.076149161,Apartment,Entire home/apt,4,2,1,2,Real Bed,500,50,2,60,25,150,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1984,150,none,N/A,N/A,f,2,t,51.54281921,-0.165615068,Apartment,Entire home/apt,5,2,2,3,Real Bed,400,60,1,0,2,1125,12,100,10,10,10,10,10,10,f,strict_14_with_grace_period,f,f,0.59
1985,69,none,within an hour,0.99,f,17,f,51.53374016,-0.192884667,Apartment,Entire home/apt,7,1,2,5,Real Bed,0,37,1,0,3,60,22,78,8,8,9,8,9,8,t,strict_14_with_grace_period,f,f,1.51
1986,105,none,within a day,1,f,2,f,51.50314652,-0.073792668,Apartment,Entire home/apt,5,2,2,2,Real Bed,2500,80,1,10,90,180,25,95,10,9,10,10,10,9,f,moderate,f,f,1.01
1987,75,none,within an hour,0.98,t,47,f,51.48920927,-0.140904426,Apartment,Private room,3,2,1,1,Real Bed,,35,2,20,1,1125,145,92,10,9,10,10,10,9,t,strict_14_with_grace_period,t,t,1.93
1988,140,none,a few days or more,0,f,2,f,51.46871844,-0.146799425,House,Entire home/apt,2,2,1,1,Real Bed,0,0,2,40,1,1125,0,,,,,,,,f,flexible,f,f,
1989,49,none,N/A,N/A,f,1,t,51.50035251,-0.046907023,Apartment,Private room,2,1,1,1,Real Bed,200,10,2,0,1,10,0,,,,,,,,f,moderate,f,f,
1990,120,none,within an hour,1,f,111,f,51.51726458,-0.102047624,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,,1,0,7,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1991,177,none,a few days or more,0.4,f,13,f,51.52135144,-0.167726264,Apartment,Entire home/apt,11,3,3,5,Real Bed,0,60,11,0,1,1125,0,,,,,,,,t,moderate,f,f,
1992,50,none,within an hour,0.83,f,3,t,51.52682655,-0.091227196,Apartment,Private room,1,1,1,1,Real Bed,100,20,1,10,2,120,1,100,10,10,10,10,10,10,t,flexible,f,f,1
1993,45,none,N/A,N/A,f,1,f,51.4794926,-0.082082553,Apartment,Private room,2,1,1,1,Real Bed,,,1,0,1,1125,0,,,,,,,,f,flexible,f,f,
1994,75,none,within a day,0.5,f,2,f,51.45029519,-0.150393179,Apartment,Private room,1,2,1,1,Real Bed,,,1,0,3,25,0,,,,,,,,t,flexible,f,f,
1995,52,none,within an hour,0.95,f,4,t,51.4803878,-0.082061322,Townhouse,Private room,3,1.5,1,2,Real Bed,0,15,1,15,1,1125,150,90,9,9,9,9,8,9,t,strict_14_with_grace_period,f,f,4.03
1996,166,none,within a few hours,1,f,85,t,51.48607836,-0.188442181,Apartment,Entire home/apt,4,1,2,3,Real Bed,500,98,1,0,5,1125,0,,,,,,,,f,strict_14_with_grace_period,f,f,
1997,129,none,within an hour,1,f,1,t,51.49459195,-0.225040541,Apartment,Entire home/apt,5,1,2,3,Real Bed,0,30,1,0,2,100,43,96,10,10,10,10,10,10,t,moderate,f,f,2.07
1998,110,none,within a few hours,1,f,4,f,51.54867821,-0.089476183,Apartment,Private room,3,1,2,2,Real Bed,0,30,4,20,2,1125,4,95,9,10,10,10,10,10,t,flexible,f,f,0.14
1999,193,none,within a few hours,0.6,f,5,f,51.5108287,-0.128772706,Apartment,Entire home/apt,2,1,1,1,Real Bed,500,,2,30,1,1125,0,,,,,,,,t,strict_14_with_grace_period,f,f,
